      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_none  Min_none  Max_none   SD_none  Avg_draft Min_draft Max_draft  SD_draft
    USSUB-DG     1998scx   6310848   1998  223.0  223.0  223.0      8   86.32   53.01   86.03   86.63   51.42   54.61     69     69623   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.83      0.00     17.85      1.93
    USSUB-DG     1998scx   6310849   1998  223.0  223.0  223.0      8   85.86   50.35   85.70   86.03   49.58   51.13     37     37407   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.51      0.00     17.55      1.81
    USSUB-DG     1998scx   6310850   1998  223.0  223.0  223.0      8   85.53   48.83   85.37   85.70   48.19   49.46     39     39664   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.34      0.00     17.21      1.61
    USSUB-DG     1998scx   6310851   1998  223.0  223.0  223.0      8   85.20   45.40   85.03   85.37   41.47   49.34     90     90629   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.23      0.00     17.00      1.38
    USSUB-DG     1998scx   6310852   1998  223.0  223.0  223.0      8   85.49   38.02   85.32   85.63   34.37   41.66     72     72243   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.45      0.00     15.56      1.75
    USSUB-DG     1998scx   6310853   1998  224.0  223.0  224.0      8   85.92   33.73   85.63   86.20   30.14   37.32    203    203813   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.75      0.00     23.51      1.87
    USSUB-DG     1998scx   6310854   1998  224.0  223.0  224.0      8   86.33   31.96   86.02   86.59   27.47   36.45    267    267654   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.70      0.00     29.86      1.92
    USSUB-DG     1998scx   6310855   1998  225.0  224.0  225.0      8   86.10   38.94   85.79   86.40   35.30   42.57    292    292372   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.48      0.00     20.54      1.75
    USSUB-DG     1998scx   6310856   1998  225.0  224.0  225.0      8   86.56   37.57   86.28   86.82   33.81   41.33    232    232509   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.76      0.00     22.46      2.04
    USSUB-DG     1998scx   6310857   1998  226.0  225.0  226.0      8   86.39   44.80   86.07   86.66   41.29   48.31    194    194295   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.83      0.00     21.48      2.13
    USSUB-DG     1998scx   6310858   1998  226.0  226.0  226.0      8   86.81   44.93   86.61   87.03   40.88   48.98    140    140957   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.84      0.00     19.45      2.00
    USSUB-DG     1998scx   6310859   1998  228.0  227.0  228.0      8   86.73   63.32   86.45   86.98   61.51   65.12    111    111136   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.80      0.00     19.87      2.12
    USSUB-DG     1998scx   6310860   1998  228.0  227.0  228.0      8   87.09   65.01   86.85   87.35   62.81   67.22    139    139463   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     19.04      1.71
    USSUB-DG     1998scx   6310861   1998  218.0  217.0  218.0      8   79.80 -161.68   79.54   80.09 -163.78 -159.57    174    174096   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.72      0.00     19.27      1.40
    USSUB-DG     1998scx   6310862   1998  218.0  217.0  218.0      8   79.61 -160.78   79.33   79.93 -161.32 -160.24    101    101460   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.82      0.00     61.97      1.51
    USSUB-DG     1998scx   6310863   1998  218.0  218.0  218.0      8   80.18 -160.21   79.93   80.46 -161.30 -159.11     81     81819   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.92      0.00     18.02      1.54
    USSUB-DG     1998scx   6310864   1998  218.0  218.0  218.0      8   78.82 -162.43   78.70   78.93 -162.61 -162.25     26     26854   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.35      0.00     11.05      0.99
    USSUB-DG     1999scx   6320865   1999   92.0   92.0   92.0      4   74.64 -166.65   74.53   74.75 -167.67 -165.62     55     55310   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.97      0.00     18.46      1.49
    USSUB-DG     1999scx   6320866   1999   92.0   92.0   92.0      4   74.42 -164.89   74.32   74.52 -165.71 -164.08     50     50274   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     44.49      1.71
    USSUB-DG     1999scx   6320867   1999   92.0   92.0   92.0      4   74.17 -162.93   74.04   74.31 -164.04 -161.83     72     72229   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.99      0.00     27.27      1.56
    USSUB-DG     1999scx   6320868   1999   94.0   92.0   94.0      4   74.08 -160.90   73.94   74.29 -161.79 -160.00    113    113826   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.92      0.00     19.54      1.62
    USSUB-DG     1999scx   6320869   1999  106.0   93.0  106.0      4   73.67 -158.23   73.35   73.95 -159.31 -157.14    109    109785   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.10      0.00     22.86      1.70
    USSUB-DG     1999scx   6320870   1999   95.0   95.0   95.0      4   75.66 -166.64   75.47   75.96 -166.85 -166.43     61     61672   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.78      0.00     15.38      1.36
    USSUB-DG     1999scx   6320871   1999   95.0   95.0   95.0      4   76.30 -166.10   76.00   76.59 -166.36 -165.84     60     60990   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     20.97      1.36
    USSUB-DG     1999scx   6320872   1999   97.0   95.0   97.0      4   77.62 -164.07   77.41   78.01 -164.62 -163.52    105    105906   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.40      0.00     20.48      1.65
    USSUB-DG     1999scx   6320873   1999   97.0   95.0   97.0      4   78.09 -162.79   77.79   78.40 -163.89 -161.68    153    153905   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.49      0.00     21.42      1.86
    USSUB-DG     1999scx   6320874   1999   96.0   96.0   96.0      4   78.68 -162.12   78.39   79.02 -162.67 -161.57    114    114640   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.53      0.00     18.41      1.76
    USSUB-DG     1999scx   6320875   1999   96.0   96.0   96.0      4   79.06 -161.14   78.89   79.17 -161.55 -160.74     57     57009   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.89      0.00     22.05      2.04
    USSUB-DG     1999scx   6320876   1999   97.0   97.0   97.0      4   77.29 -164.48   77.06   77.54 -164.92 -164.04     86     86289   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.35      0.00     18.28      1.59
    USSUB-DG     1999scx   6320877   1999   97.0   97.0   97.0      4   77.85 -163.27   77.64   78.06 -163.69 -162.84     49     49946   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.70      0.00     17.03      1.93
    USSUB-DG     1999scx   6320878   1999  101.0   97.0  101.0      4   77.71 -159.20   77.47   77.96 -160.79 -157.62     90     90867   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     14.83      1.55
    USSUB-DG     1999scx   6320879   1999  108.0   97.0  108.0      4   77.19 -157.88   76.92   77.48 -158.94 -156.82    229    229905   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.88      0.00     15.93      1.26
    USSUB-DG     1999scx   6320880   1999  108.0   98.0  108.0      4   76.73 -156.63   76.39   77.02 -157.89 -155.38    217    217174   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.16      0.00     19.36      1.64
    USSUB-DG     1999scx   6320881   1999  100.0   98.0  100.0      4   76.38 -155.29   75.98   76.64 -156.63 -153.96    302    302598   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.01      0.00     22.12      1.38
    USSUB-DG     1999scx   6320882   1999  101.0   99.0  101.0      4   76.74 -157.85   76.53   76.94 -158.73 -156.97    160    160417   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     19.28      1.60
    USSUB-DG     1999scx   6320883   1999  108.0   99.0  108.0      4   76.42 -157.15   76.25   76.60 -158.02 -156.27     76     76506   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.28      0.00     15.80      1.57
    USSUB-DG     1999scx   6320884   1999  107.0  100.0  107.0      4   75.62 -156.29   75.28   75.88 -156.61 -155.97     70     70986   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     26.01      1.53
    USSUB-DG     1999scx   6320885   1999  107.0  100.0  107.0      4   75.32 -156.27   75.00   75.64 -156.47 -156.07     76     76314   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.03      0.00     14.93      1.40
    USSUB-DG     1999scx   6320886   1999  107.0  100.0  107.0      4   74.93 -156.57   74.65   75.22 -156.90 -156.25     70     70055   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.42      0.00     21.42      1.77
    USSUB-DG     1999scx   6320887   1999  107.0  100.0  107.0      4   74.56 -157.04   74.35   74.78 -157.33 -156.76     54     54506   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.18      0.00     22.50      2.02
    USSUB-DG     1999scx   6320888   1999  107.0  100.0  107.0      4   74.07 -157.01   73.83   74.35 -157.74 -156.27     74     74802   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.37      0.00     18.99      1.99
    USSUB-DG     1999scx   6320889   1999  107.0  102.0  107.0      4   72.80 -157.90   72.54   73.01 -158.75 -157.05    124    124972   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.89      0.00     16.79      1.36
    USSUB-DG     1999scx   6320890   1999  107.0  102.0  107.0      4   72.45 -156.02   72.17   72.83 -157.11 -154.93    249    249480   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.90      0.00     20.15      1.39
    USSUB-DG     1999scx   6320891   1999  105.0  102.0  105.0      4   72.16 -154.52   71.98   72.36 -155.45 -153.59    161    161752   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.24      0.00     21.93      1.75
    USSUB-DG     1999scx   6320892   1999  105.0  103.0  105.0      4   71.90 -152.84   71.65   72.21 -153.85 -151.83    166    166940   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.82      0.00     22.08      2.37
    USSUB-DG     1999scx   6320893   1999  105.0  103.0  105.0      4   71.61 -151.23   71.36   71.85 -151.93 -150.53    147    147969   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.33      0.00     23.70      2.19
    USSUB-DG     1999scx   6320894   1999  105.0  103.0  105.0      4   71.41 -149.54   71.23   71.65 -150.24 -148.85    115    115583   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.68      0.00     16.89      1.57
    USSUB-DG     1999scx   6320895   1999  105.0  103.0  105.0      4   71.28 -147.92   71.07   71.65 -148.54 -147.31    113    113150   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.66      0.00     16.75      1.57
    USSUB-DG     1999scx   6320896   1999  105.0  103.0  105.0      4   71.20 -146.40   70.94   71.39 -147.62 -145.19    165    165242   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.65      0.00     19.72      1.62
    USSUB-DG     1999scx   6320897   1999  105.0  104.0  105.0      4   70.96 -144.55   70.65   71.21 -145.67 -143.43    142    142968   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.59      0.00     17.49      1.75
    USSUB-DG     1999scx   6320898   1999  104.0  104.0  104.0      4   70.81 -142.71   70.57   71.06 -143.80 -141.62    138    138605   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.66      0.00     13.40      1.51
    USSUB-DG     1999scx   6320899   1999  105.0  105.0  105.0      4   70.71 -143.83   70.64   70.77 -144.48 -143.18     50     50193   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.94      0.00     18.85      1.95
    USSUB-DG     1999scx   6320900   1999  105.0  105.0  105.0      4   70.92 -145.47   70.87   70.96 -145.83 -145.11     27     27891   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     17.12      2.06
    USSUB-DG     1999scx   6320901   1999  105.0  105.0  105.0      4   71.21 -148.76   71.15   71.27 -149.31 -148.21     41     41919   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.19      0.00     15.03      1.38
    USSUB-DG     1999scx   6320902   1999  105.0  105.0  105.0      4   71.31 -150.49   71.26   71.36 -150.88 -150.09     30     30071   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.30      0.21     13.79      1.65
    USSUB-DG     1999scx   6320903   1999  105.0  105.0  105.0      4   71.58 -151.97   71.51   71.64 -152.44 -151.51     35     35940   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.50      0.00     19.13      1.75
    USSUB-DG     1999scx   6320904   1999  106.0  106.0  106.0      4   73.18 -158.46   73.03   73.35 -158.59 -158.33     33     33638   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.29      0.00     19.08      1.52
    USSUB-DG     1999scx   6320905   1999  107.0  107.0  107.0      4   72.97 -155.93   72.65   73.26 -156.41 -155.45     57     57977   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      1.86      0.00     18.34      1.38
    USSUB-DG     1999scx   6320906   1999  107.0  107.0  107.0      4   73.53 -155.84   73.34   73.78 -155.88 -155.80     39     39675   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.00      0.00     15.26      1.54
    USSUB-DG     1999scx   6320907   1999  107.0  107.0  107.0      4   74.27 -156.10   74.12   74.43 -156.14 -156.06     34     34537   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.12      0.00     13.30      1.33
    USSUB-DG     1999scx   6320908   1999  107.0  107.0  107.0      4   76.05 -156.73   75.93   76.16 -156.82 -156.64     25     25556   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.31      0.00     18.55      1.39
    USSUB-DG     1999scx   6320909   1999  108.0  108.0  108.0      4   77.86 -157.55   77.61   78.16 -157.71 -157.40     46     46090   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00      2.55      0.00     17.22      1.66
