      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
    USSUB-AN       1990c   5180538   1990  258.0  258.0  258.0      9   82.06  174.60   81.90   82.20  174.20  175.00     66     31796   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      2.15      0.00     11.86      1.66
    USSUB-AN       1990c   5180539   1990  258.0  258.0  258.0      9   83.35  178.24   83.20   83.50  177.80  178.68     38     14412   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      1.92      0.00     11.43      1.26
    USSUB-AN       1990c   5180540   1990  258.0  258.0  258.0      9   84.29 -179.97   84.00   84.60  179.40 -539.34    119     45490   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      2.20      0.00     15.46      1.45
    USSUB-AN       1990c   5180541   1990  258.0  258.0  258.0      9   84.95  178.49   84.70   85.20  177.80  179.19     52     19763   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      2.33      0.00     16.86      2.21
    USSUB-AN       1990c   5180542   1990  258.0  258.0  258.0      9   85.46  176.96   85.20   85.80  175.90  178.02     47     17788   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      2.62      0.00     16.08      1.61
    USSUB-AN       1990c   5180543   1990  258.0  258.0  258.0      9   85.25  177.68   84.70   85.80  175.90  179.47     99     37551   -999.00   -999.00   -999.00   -999.00     82.00     82.00     82.00   -999.00      2.46      0.00     16.86      1.95
    USSUB-AN       1990c   5180544   1990  258.0  258.0  258.0      9   86.35  172.63   86.20   86.50  171.90  173.36     39     15103   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.82      0.00     17.19      1.84
    USSUB-AN       1990c   5180545   1990  258.0  258.0  258.0      9   86.76  171.18   86.50   87.00  170.50  171.86     51     19686   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.01      0.00     21.90      2.31
    USSUB-AN       1990c   5180546   1990  258.0  258.0  258.0      9   86.60  172.11   86.20   87.00  170.60  173.62     91     34789   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.93      0.00     21.90      2.12
    USSUB-AN       1990c   5180547   1990  258.0  258.0  258.0      9   89.00 -135.74   88.80   89.20 -136.10 -135.38     35     13493   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.90      0.00     21.12      1.77
    USSUB-AN       1990c   5180548   1990  258.0  258.0  258.0      9   89.58 -135.65   89.30   89.80 -139.60 -131.69    133     50654   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.19      0.00     18.03      1.68
    USSUB-AN       1990c   5180549   1990  258.0  258.0  258.0      9   89.81  103.37   89.60   89.90    8.70  198.04     49     19035   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.48      0.00     20.30      2.22
    USSUB-AN       1990c   5180550   1990  258.0  258.0  258.0      9   89.40  119.13   89.20   89.60  117.80  120.47     49     18895   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.01      0.00     21.24      2.02
    USSUB-AN       1990c   5180551   1990  258.0  258.0  258.0      9   88.95  120.23   88.70   89.20  119.80  120.67     49     18890   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      2.90      0.00     17.73      1.83
    USSUB-AN       1990c   5180552   1990  258.0  258.0  258.0      9   88.45  120.56   88.20   88.70  120.50  120.62     49     18719   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.14      0.00     18.97      1.85
    USSUB-AN       1990c   5180553   1990  258.0  258.0  258.0      9   88.00  120.71   87.80   88.20  120.60  120.82     50     20471   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.23      0.08     15.11      1.63
    USSUB-AN       1990c   5180554   1990  258.0  258.0  258.0      9   88.92  118.35   87.80   89.90    8.70  227.99    250     96010   -999.00   -999.00   -999.00   -999.00    125.00    125.00    125.00   -999.00      3.15      0.00     21.24      1.92
    USSUB-AN       1990c   5180555   1990  268.0  268.0  268.0      9   79.83  125.16   79.70   80.00  124.20  126.12     67     25836   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      1.87      0.00     13.32      1.41
    USSUB-AN       1990c   5180556   1990  268.0  268.0  268.0      9   79.80  127.35   79.80   79.80  126.20  128.50     44     16329   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      2.19      0.00     13.29      1.34
    USSUB-AN       1990c   5180557   1990  268.0  268.0  268.0      9   79.80  129.90   79.80   79.80  129.00  130.80     43     15987   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      2.18      0.00     14.16      1.25
    USSUB-AN       1990c   5180558   1990  268.0  268.0  268.0      9   79.90  132.50   79.90   79.90  130.90  134.10     56     21201   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      1.97      0.00     13.72      1.29
    USSUB-AN       1990c   5180559   1990  268.0  268.0  268.0      9   79.87  129.68   79.80   79.90  126.20  133.17    127     47248   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      2.18      0.00     14.16      1.30
    USSUB-AN       1990c   5180560   1990  268.0  268.0  268.0      9   80.06  137.33   80.00   80.10  135.90  138.75     59     22681   -999.00   -999.00   -999.00   -999.00    198.00    198.00    198.00   -999.00      1.69      0.00     10.88      1.21
