      Source     Mooring     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon  Ndays    Nsamps  Avg_temp  Min_temp  Max_temp   SD_temp Avg_depth Min_depth Max_depth  SD_depth Avg_draft Min_draft Max_draft  SD_draft
      AWI-GS uls47-98-99   9050009   1999  167.0  152.0  181.0      6   79.00   -2.04   79.00   79.00   -2.04   -2.04     30      8541      0.80     -1.62      3.94      1.55     70.77     63.53    109.90      9.43      0.64      0.00     11.70      1.07
      AWI-GS uls47-98-99   9050010   1999  197.5  182.0  212.0      7   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8879      1.03     -1.74      5.02      1.95     68.01     63.51    110.02      7.47      1.16      0.00     11.11      1.19
      AWI-GS uls47-98-99   9050011   1999  228.5  213.0  243.0      8   79.00   -2.04   79.00   79.00   -2.04   -2.04     31      8914      0.45     -1.62      4.90      2.09     67.22     63.41     89.37      3.85      1.11      0.00     18.16      1.38
      AWI-GS uls47-98-99   9050012   1999  253.0  244.0  261.0      9   79.00   -2.04   79.00   79.00   -2.04   -2.04     18      5164     -0.33     -1.74      4.90      1.69     65.06     63.38     69.96      1.17      0.42      0.00     12.94      0.77
      AWI-GS uls48-00-01   9080000   2000  236.0  227.0  244.0      8   79.02   -2.03   79.02   79.02   -2.03   -2.03     18      5168     -0.60     -1.64      4.07      1.55     78.96     76.48    106.59      4.83      1.15      0.00     14.31      1.56
      AWI-GS uls48-00-01   9080001   2000  260.6  245.0  274.0      9   79.02   -2.03   79.02   79.02   -2.03   -2.03     29      8007      1.09     -1.64      5.02      1.81     83.16     76.37    110.00      7.71      1.44      0.00     17.19      1.74
      AWI-GS uls48-00-01   9080002   2000  290.8  275.0  305.0     10   79.02   -2.03   79.02   79.02   -2.03   -2.03     29      8325      1.23     -1.64      4.54      2.11     79.63     75.95    100.68      4.04      1.33      0.00     16.41      1.58
      AWI-GS uls48-00-01   9080003   2000  321.0  306.0  335.0     11   79.02   -2.03   79.02   79.02   -2.03   -2.03     30      8617     -0.05     -1.52      3.95      1.65     77.07     75.99     84.19      1.06      1.93      0.00     17.06      1.92
      AWI-GS uls48-00-01   9080004   2000  351.5  336.0  366.0     12   79.02   -2.03   79.02   79.02   -2.03   -2.03     31      8903     -1.37     -1.76     -0.56      0.16     76.79     75.95     79.81      0.50      1.85      0.00     14.05      1.81
      AWI-GS uls48-00-01   9080005   2001   16.5    1.0   31.0      1   79.02   -2.03   79.02   79.02   -2.03   -2.03     31      8906     -1.21     -1.76      1.46      0.70     77.08     75.89     83.03      1.18      1.61      0.00     12.76      1.38
