      Source      Cruise     Index   Year   Yday MinDay MaxDay  Month     Lat     Lon  MinLat  MaxLat  MinLon  MaxLon Length    Nsamps  Avg_none  Min_none  Max_none   SD_none  Avg_none  Min_none  Max_none   SD_none Avg_draft Min_draft Max_draft  SD_draft
    UKSUB-AN        UK87   7010078   1987  142.2  142.2  142.2      5   84.87  -29.97   84.86   84.88  -30.41  -29.52     48     48777   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      2.50      0.00     16.55      2.67
    UKSUB-AN        UK87   7010079   1987  142.3  142.2  142.3      5   84.84  -28.76   84.82   84.86  -29.52  -28.01     49     49848   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      2.17      0.00     13.48      1.62
    UKSUB-AN        UK87   7010080   1987  142.6  142.6  142.7      5   84.68  -22.76   84.66   84.69  -23.28  -22.25     49     49707   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.30      0.00      4.95      0.49
    UKSUB-AN        UK87   7010081   1987  142.7  142.7  142.7      5   84.65  -22.16   84.65   84.66  -22.25  -22.08     41     41537   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.83      0.00      9.82      0.86
    UKSUB-AN        UK87   7010082   1987  142.9  142.7  143.0      5   84.53  -19.44   84.40   84.65  -22.08  -16.79     48     48279   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.68      0.00     25.94      1.57
    UKSUB-AN        UK87   7010083   1987  143.1  143.0  143.2      5   84.31  -15.09   84.21   84.40  -16.79  -13.39     47     47147   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.07      0.00     15.74      1.50
    UKSUB-AN        UK87   7010084   1987  143.3  143.2  143.4      5   83.96  -11.14   83.70   84.21  -13.39   -8.89     48     48768   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.81      0.00      7.79      0.88
    UKSUB-AN        UK87   7010085   1987  143.5  143.4  143.6      5   83.34   -7.75   82.98   83.70   -8.89   -6.62     49     49598   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.48      0.00     10.43      1.16
    UKSUB-AN        UK87   7010086   1987  143.7  143.6  143.8      5   82.69   -5.94   82.40   82.98   -6.62   -5.25     35     35080   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      1.27      0.00      7.87      1.15
    UKSUB-AN        UK87   7010087   1987  143.9  143.8  143.9      5   82.35   -5.16   82.31   82.40   -5.25   -5.06     46     46339   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.96      0.00      7.89      1.00
    UKSUB-AN        UK87   7010088   1987  144.0  143.9  144.0      5   82.27   -4.98   82.24   82.31   -5.06   -4.90     45     45532   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      2.41      0.00     16.02      1.96
    UKSUB-AN        UK87   7010089   1987  144.2  144.1  144.3      5   82.10   -4.61   81.97   82.22   -4.88   -4.34     43     43745   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.79      0.00     35.52      0.91
    UKSUB-AN        UK87   7010090   1987  144.4  144.3  144.5      5   81.91   -4.24   81.86   81.97   -4.34   -4.15     26     26667   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.76      0.00      2.22      0.47
    UKSUB-AN        UK87   7010091   1987  145.0  144.8  145.1      5   81.58   -3.54   81.33   81.83   -4.03   -3.05     33     33823   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.61      0.00     10.44      0.79
    UKSUB-AN        UK87   7010092   1987  145.2  145.1  145.2      5   80.77   -2.27   80.21   81.33   -3.05   -1.48     45     45847   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.70      0.00      5.16      0.50
    UKSUB-AN        UK87   7010093   1987  145.4  145.2  145.5      5   79.72   -0.89   79.22   80.21   -1.48   -0.29     45     45178   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00   -999.00     -1.00      0.63      0.00      3.86      0.50
