       19600
    77.922   -46.637    -37.500  -1312.500 9999.0
    77.927   -45.546    -12.500  -1312.500 9999.0
    77.927   -44.454     12.500  -1312.500 9999.0
    77.922   -43.363     37.500  -1312.500 9999.0
    77.914   -42.274     62.500  -1312.500 9999.0
    77.901   -41.186     87.500  -1312.500 9999.0
    77.883   -40.101    112.500  -1312.500 9999.0
    77.862   -39.019    137.500  -1312.500 9999.0
    77.836   -37.942    162.500  -1312.500 9999.0
    77.806   -36.870    187.500  -1312.500 9999.0
    77.771   -35.803    212.500  -1312.500 9999.0
    77.733   -34.743    237.500  -1312.500 9999.0
    77.690   -33.690    262.500  -1312.500 9999.0
    77.643   -32.645    287.500  -1312.500 9999.0
    77.592   -31.608    312.500  -1312.500 9999.0
    77.537   -30.579    337.500  -1312.500 9999.0
    77.479   -29.560    362.500  -1312.500 9999.0
    77.416   -28.551    387.500  -1312.500 9999.0
    77.349   -27.553    412.500  -1312.500 9999.0
    77.279   -26.565    437.500  -1312.500 9999.0
    77.205   -25.589    462.500  -1312.500 9999.0
    77.128   -24.624    487.500  -1312.500 9999.0
    77.047   -23.671    512.500  -1312.500 9999.0
    76.962   -22.730    537.500  -1312.500 9999.0
    76.874   -21.801    562.500  -1312.500 9999.0
